Store,Date,Weekly_Sales,Holiday_Flag,Fuel_Price,CPI,Unemployment,Temperature_C,Year,Month_Name
25,18-02-2011,634637,0,3.2,206.37,7.34,3.333333333,2011,February
25,25-02-2011,570816,0,3.3,206.64,7.34,-2.222222222,2011,February
25,04-03-2011,640912,0,3.4,206.92,7.34,0,2011,March
25,11-03-2011,599828,0,3.6,207.19,7.34,2.777777778,2011,March
25,18-03-2011,603394,0,3.6,207.43,7.34,5,2011,March
25,25-03-2011,616324,0,3.6,207.66,7.34,3.888888889,2011,March
25,01-04-2011,618378,0,3.6,207.88,7.29,-1.666666667,2011,April
25,08-04-2011,648606,0,3.7,208.11,7.29,5.555555556,2011,April
25,15-04-2011,674562,0,3.8,208.32,7.29,10.55555556,2011,April
25,22-04-2011,756588,0,3.9,208.48,7.29,7.777777778,2011,April
25,29-04-2011,649245,0,4,208.64,7.29,14.44444444,2011,April
25,06-05-2011,659447,0,4,208.8,7.29,10,2011,May
25,13-05-2011,684783,0,4.1,208.96,7.29,15.55555556,2011,May
25,20-05-2011,677971,0,4.1,208.76,7.29,13.88888889,2011,May
25,27-05-2011,718374,0,4,208.56,7.29,19.44444444,2011,May
25,03-06-2011,737552,0,3.9,208.36,7.29,21.66666667,2011,June
25,10-06-2011,740260,0,3.9,208.15,7.29,21.66666667,2011,June
25,17-06-2011,717373,0,3.8,208.13,7.29,17.77777778,2011,June
25,24-06-2011,699270,0,3.8,208.23,7.29,21.66666667,2011,June
25,01-07-2011,706207,0,3.7,208.33,7.27,19.44444444,2011,July
25,08-07-2011,698530,0,3.7,208.44,7.27,22.22222222,2011,July
25,15-07-2011,680510,0,3.8,208.53,7.27,22.77777778,2011,July
25,22-07-2011,670855,0,3.8,208.59,7.27,25.55555556,2011,July
25,29-07-2011,668391,0,3.8,208.66,7.27,23.88888889,2011,July
25,05-08-2011,679706,0,3.8,208.72,7.27,23.33333333,2011,August
25,12-08-2011,667130,0,3.8,208.78,7.27,21.66666667,2011,August
25,19-08-2011,688959,0,3.7,208.84,7.27,20,2011,August
25,26-08-2011,726423,0,3.7,208.9,7.27,19.44444444,2011,August
25,02-09-2011,699779,0,3.7,208.96,7.27,19.44444444,2011,September
25,09-09-2011,673248,1,3.7,209.02,7.27,20,2011,September
25,16-09-2011,628720,0,3.7,209.19,7.27,16.66666667,2011,September
25,23-09-2011,620886,0,3.7,209.5,7.27,15.55555556,2011,September
25,30-09-2011,639160,0,3.6,209.81,7.27,16.11111111,2011,September
25,07-10-2011,671523,0,3.6,210.12,7.08,10.55555556,2011,October
25,14-10-2011,646915,0,3.5,210.4,7.08,15,2011,October
25,21-10-2011,690676,0,3.6,210.55,7.08,10,2011,October
25,28-10-2011,724444,0,3.6,210.69,7.08,7.777777778,2011,October
25,04-11-2011,718394,0,3.6,210.84,7.08,5,2011,November
25,11-11-2011,719235,0,3.5,210.98,7.08,7.222222222,2011,November
25,18-11-2011,728526,0,3.5,211.18,7.08,7.777777778,2011,November
25,25-11-2011,1116211,1,3.5,211.41,7.08,6.111111111,2011,November
25,02-12-2011,878315,0,3.5,211.64,7.08,6.111111111,2011,December
25,09-12-2011,916446,0,3.4,211.87,7.08,3.888888889,2011,December
25,16-12-2011,997502,0,3.4,212.07,7.08,0.555555556,2011,December
25,23-12-2011,1290533,0,3.4,212.24,7.08,2.777777778,2011,December
25,30-12-2011,683665,1,3.4,212.4,7.08,0,2011,December
25,06-01-2012,636419,0,3.4,212.57,6.96,-1.111111111,2012,January
25,13-01-2012,614764,0,3.5,212.74,6.96,1.666666667,2012,January
25,20-01-2012,594745,0,3.5,212.83,6.96,-4.444444444,2012,January
25,27-01-2012,589554,0,3.6,212.93,6.96,0,2012,January
25,03-02-2012,642776,0,3.6,213.02,6.96,1.666666667,2012,February
25,10-02-2012,658984,1,3.6,213.12,6.96,0,2012,February
25,17-02-2012,654088,0,3.7,213.27,6.96,0,2012,February
25,24-02-2012,613501,0,3.7,213.47,6.96,2.222222222,2012,February
25,02-03-2012,643156,0,3.8,213.67,6.96,2.222222222,2012,March
25,09-03-2012,643712,0,3.8,213.87,6.96,2.777777778,2012,March
25,16-03-2012,638204,0,3.9,214.02,6.96,10.55555556,2012,March
25,23-03-2012,672832,0,3.9,214.09,6.96,17.22222222,2012,March
25,30-03-2012,684349,0,4,214.16,6.96,8.888888889,2012,March
25,06-04-2012,791357,0,4,214.24,7.14,7.222222222,2012,April
25,13-04-2012,658692,0,4,214.31,7.14,5.555555556,2012,April
25,20-04-2012,661566,0,4,214.37,7.14,13.88888889,2012,April
25,27-04-2012,655157,0,4,214.42,7.14,6.666666667,2012,April
25,04-05-2012,696422,0,4,214.48,7.14,15,2012,May
25,11-05-2012,739866,0,3.9,214.53,7.14,15,2012,May
25,18-05-2012,717207,0,3.8,214.55,7.14,14.44444444,2012,May
25,25-05-2012,783371,0,3.8,214.55,7.14,20,2012,May
25,01-06-2012,694766,0,3.7,214.55,7.14,21.11111111,2012,June
25,08-06-2012,730254,0,3.7,214.55,7.14,14.44444444,2012,June
25,15-06-2012,753861,0,3.6,214.57,7.14,20,2012,June
25,22-06-2012,721602,0,3.6,214.61,7.14,23.33333333,2012,June
25,29-06-2012,718891,0,3.5,214.65,7.14,21.11111111,2012,June
25,06-07-2012,753386,0,3.5,214.69,7.28,24.44444444,2012,July
25,13-07-2012,714094,0,3.5,214.73,7.28,23.33333333,2012,July
25,20-07-2012,685677,0,3.6,214.73,7.28,23.33333333,2012,July
25,27-07-2012,659110,0,3.6,214.74,7.28,22.77777778,2012,July
25,03-08-2012,709725,0,3.7,214.74,7.28,22.22222222,2012,August
25,10-08-2012,710497,0,3.7,214.75,7.28,22.22222222,2012,August
25,17-08-2012,728468,0,3.8,214.83,7.28,19.44444444,2012,August
25,24-08-2012,756528,0,3.8,214.96,7.28,18.33333333,2012,August
25,31-08-2012,714829,0,3.9,215.09,7.28,20.55555556,2012,August
25,07-09-2012,671483,1,3.9,215.22,7.28,22.77777778,2012,September
25,14-09-2012,657242,0,3.9,215.36,7.28,16.11111111,2012,September
25,21-09-2012,664745,0,4,215.55,7.28,14.44444444,2012,September
25,28-09-2012,683301,0,4,215.74,7.28,12.77777778,2012,September
25,05-10-2012,699537,0,4,215.93,7.29,14.44444444,2012,October
25,12-10-2012,697317,0,4,216.12,7.29,6.666666667,2012,October
25,19-10-2012,685532,0,4,216.15,7.29,11.11111111,2012,October
25,26-10-2012,688941,0,3.9,216.15,7.29,13.88888889,2012,October
26,05-02-2010,1034119,0,2.8,131.53,8.49,-12.22222222,2010,February
26,12-02-2010,1015684,1,2.8,131.59,8.49,-7.777777778,2010,February
26,19-02-2010,999349,0,2.7,131.64,8.49,-5,2010,February
26,26-02-2010,855385,0,2.8,131.69,8.49,-2.777777778,2010,February
26,05-03-2010,1005670,0,2.8,131.74,8.49,-1.666666667,2010,March
26,12-03-2010,963382,0,2.8,131.78,8.49,-0.555555556,2010,March
26,19-03-2010,903367,0,2.8,131.82,8.49,1.666666667,2010,March
26,26-03-2010,893613,0,2.8,131.86,8.49,1.666666667,2010,March
26,02-04-2010,1029849,0,2.8,131.9,8.51,2.777777778,2010,April
26,09-04-2010,1022294,0,2.8,131.94,8.51,10,2010,April
26,16-04-2010,905548,0,2.9,131.98,8.51,2.777777778,2010,April
26,23-04-2010,881931,0,2.9,132.02,8.51,4.444444444,2010,April
26,30-04-2010,904504,0,2.9,132.06,8.51,5,2010,April
26,07-05-2010,1074480,0,3,132.11,8.51,12.77777778,2010,May
26,14-05-2010,972664,0,3,132.15,8.51,3.888888889,2010,May
26,21-05-2010,986765,0,3,132.22,8.51,10.55555556,2010,May
26,28-05-2010,1069852,0,2.9,132.29,8.51,16.66666667,2010,May
26,04-06-2010,1003203,0,2.9,132.36,8.51,14.44444444,2010,June
26,11-06-2010,1073863,0,2.8,132.44,8.51,11.11111111,2010,June
26,18-06-2010,1001287,0,2.8,132.47,8.51,12.22222222,2010,June
26,25-06-2010,976242,0,2.8,132.5,8.51,17.77777778,2010,June
26,02-07-2010,1078455,0,2.8,132.52,8.45,15,2010,July
26,09-07-2010,1122357,0,2.8,132.55,8.45,21.66666667,2010,July
26,16-07-2010,1028152,0,2.8,132.57,8.45,20,2010,July
26,23-07-2010,971616,0,2.8,132.58,8.45,18.33333333,2010,July
26,30-07-2010,1005324,0,2.8,132.6,8.45,17.77777778,2010,July
26,06-08-2010,1125330,0,2.8,132.61,8.45,17.22222222,2010,August
26,13-08-2010,1011938,0,2.8,132.63,8.45,16.66666667,2010,August
26,20-08-2010,1007385,0,2.8,132.66,8.45,17.22222222,2010,August
26,27-08-2010,977323,0,2.8,132.69,8.45,13.88888889,2010,August
26,03-09-2010,1037550,0,2.7,132.72,8.45,19.44444444,2010,September
26,10-09-2010,1042226,1,2.7,132.76,8.45,12.77777778,2010,September
26,17-09-2010,923474,0,2.7,132.77,8.45,10,2010,September
26,24-09-2010,868636,0,2.7,132.76,8.45,11.11111111,2010,September
26,01-10-2010,923222,0,2.7,132.76,8.15,14.44444444,2010,October
26,08-10-2010,1001070,0,2.8,132.75,8.15,8.333333333,2010,October
26,15-10-2010,937957,0,2.9,132.76,8.15,4.444444444,2010,October
26,22-10-2010,916523,0,2.9,132.82,8.15,2.222222222,2010,October
26,29-10-2010,895070,0,2.9,132.87,8.15,4.444444444,2010,October
26,05-11-2010,970225,0,2.9,132.92,8.15,-0.555555556,2010,November
26,12-11-2010,971193,0,3,132.98,8.15,3.333333333,2010,November
26,19-11-2010,901973,0,3,132.92,8.15,2.777777778,2010,November
26,26-11-2010,1286834,1,3.1,132.84,8.15,-2.222222222,2010,November
26,03-12-2010,1016144,0,3.1,132.76,8.15,-2.222222222,2010,December
26,10-12-2010,1149612,0,3.1,132.68,8.15,-8.333333333,2010,December
26,17-12-2010,1196813,0,3.1,132.68,8.15,-6.111111111,2010,December
26,24-12-2010,1573982,0,3.2,132.75,8.15,-5.555555556,2010,December
26,31-12-2010,877268,1,3.2,132.82,8.15,-7.222222222,2010,December
26,07-01-2011,938149,0,3.2,132.88,7.91,-6.111111111,2011,January
26,14-01-2011,812323,0,3.2,132.95,7.91,-8.333333333,2011,January
26,21-01-2011,809833,0,3.2,133.03,7.91,-10.55555556,2011,January
26,28-01-2011,817485,0,3.2,133.11,7.91,-14.44444444,2011,January
26,04-02-2011,911807,0,3.2,133.18,7.91,-11.66666667,2011,February
26,11-02-2011,1010711,1,3.3,133.26,7.91,-9.444444444,2011,February
26,18-02-2011,981978,0,3.3,133.37,7.91,-6.666666667,2011,February
26,25-02-2011,910298,0,3.3,133.49,7.91,-8.888888889,2011,February
26,04-03-2011,945643,0,3.4,133.61,7.91,-10,2011,March
26,11-03-2011,946615,0,3.6,133.74,7.91,-2.222222222,2011,March
26,18-03-2011,887426,0,3.6,133.85,7.91,0,2011,March
26,25-03-2011,866567,0,3.6,133.96,7.91,-5,2011,March
26,01-04-2011,849232,0,3.6,134.07,7.82,-5,2011,April
26,08-04-2011,985230,0,3.7,134.18,7.82,-1.666666667,2011,April
26,15-04-2011,863266,0,3.8,134.28,7.82,3.888888889,2011,April
26,22-04-2011,921701,0,3.9,134.36,7.82,1.111111111,2011,April
26,29-04-2011,873450,0,4,134.44,7.82,8.333333333,2011,April
26,06-05-2011,1024778,0,4.1,134.51,7.82,7.222222222,2011,May
26,13-05-2011,941009,0,4.1,134.59,7.82,8.888888889,2011,May
26,20-05-2011,938335,0,4.1,134.68,7.82,9.444444444,2011,May
26,27-05-2011,996724,0,4,134.77,7.82,13.88888889,2011,May
26,03-06-2011,1054454,0,4,134.86,7.82,15.55555556,2011,June
26,10-06-2011,1094059,0,3.9,134.94,7.82,15.55555556,2011,June
26,17-06-2011,981646,0,3.9,135.08,7.82,12.77777778,2011,June
26,24-06-2011,997475,0,3.9,135.27,7.82,13.88888889,2011,June
26,01-07-2011,1070119,0,3.8,135.45,7.77,15.55555556,2011,July
26,08-07-2011,1133807,0,3.8,135.63,7.77,17.22222222,2011,July
26,15-07-2011,1021535,0,3.8,135.78,7.77,17.77777778,2011,July
26,22-07-2011,1017868,0,3.9,135.87,7.77,21.11111111,2011,July
26,29-07-2011,1005361,0,3.9,135.96,7.77,17.22222222,2011,July
26,05-08-2011,1107552,0,3.9,136.05,7.77,17.22222222,2011,August
26,12-08-2011,1087645,0,3.9,136.14,7.77,17.22222222,2011,August
26,19-08-2011,1021767,0,3.8,136.18,7.77,16.11111111,2011,August
26,26-08-2011,1064618,0,3.8,136.21,7.77,16.11111111,2011,August
26,02-09-2011,1040143,0,3.8,136.24,7.77,15.55555556,2011,September
26,09-09-2011,1069711,1,3.8,136.27,7.77,16.11111111,2011,September
26,16-09-2011,951570,0,3.8,136.31,7.77,12.77777778,2011,September
26,23-09-2011,923645,0,3.8,136.37,7.77,10.55555556,2011,September
26,30-09-2011,959340,0,3.7,136.42,7.77,15,2011,September
26,07-10-2011,1130023,0,3.6,136.47,7.6,8.333333333,2011,October
26,14-10-2011,987886,0,3.6,136.52,7.6,12.22222222,2011,October
26,21-10-2011,974907,0,3.6,136.5,7.6,7.222222222,2011,October
26,28-10-2011,972257,0,3.6,136.49,7.6,1.666666667,2011,October
26,04-11-2011,988951,0,3.6,136.48,7.6,0,2011,November
26,11-11-2011,1077640,0,3.6,136.46,7.6,4.444444444,2011,November
26,18-11-2011,946092,0,3.6,136.47,7.6,3.333333333,2011,November
26,25-11-2011,1282320,1,3.5,136.48,7.6,-0.555555556,2011,November
26,02-12-2011,1012498,0,3.5,136.49,7.6,2.777777778,2011,December
26,09-12-2011,1148987,0,3.5,136.5,7.6,1.111111111,2011,December
26,16-12-2011,1204808,0,3.4,136.53,7.6,-2.222222222,2011,December
26,23-12-2011,1515175,0,3.4,136.59,7.6,-5,2011,December
26,30-12-2011,972834,1,3.4,136.64,7.6,-7.222222222,2011,December
26,06-01-2012,971558,0,3.4,136.7,7.47,-5,2012,January
26,13-01-2012,836306,0,3.5,136.75,7.47,-3.333333333,2012,January
26,20-01-2012,838752,0,3.5,136.86,7.47,-9.444444444,2012,January
26,27-01-2012,820060,0,3.6,136.96,7.47,-4.444444444,2012,January
26,03-02-2012,939158,0,3.6,137.06,7.47,-3.888888889,2012,February
26,10-02-2012,1081006,1,3.7,137.17,7.47,-4.444444444,2012,February
26,17-02-2012,965789,0,3.7,137.26,7.47,-4.444444444,2012,February
26,24-02-2012,917924,0,3.8,137.34,7.47,-2.222222222,2012,February
26,02-03-2012,955642,0,3.8,137.42,7.47,-5.555555556,2012,March
26,09-03-2012,1028569,0,3.9,137.51,7.47,-1.666666667,2012,March
26,16-03-2012,919503,0,3.9,137.58,7.47,1.666666667,2012,March
26,23-03-2012,874791,0,3.9,137.66,7.47,10,2012,March
26,30-03-2012,922018,0,3.9,137.73,7.47,0.555555556,2012,March
26,06-04-2012,1116829,0,4,137.8,7.49,0.555555556,2012,April
26,13-04-2012,889670,0,4,137.87,7.49,2.777777778,2012,April
26,20-04-2012,923600,0,4,137.92,7.49,10.55555556,2012,April
26,27-04-2012,911969,0,4,137.98,7.49,6.666666667,2012,April
26,04-05-2012,946573,0,4,138.03,7.49,4.444444444,2012,May
26,11-05-2012,1062549,0,3.9,138.09,7.49,8.333333333,2012,May
26,18-05-2012,978083,0,3.9,138.11,7.49,11.66666667,2012,May
26,25-05-2012,1067311,0,3.9,138.11,7.49,14.44444444,2012,May
26,01-06-2012,1015853,0,3.8,138.11,7.49,15,2012,June
26,08-06-2012,1106177,0,3.7,138.12,7.49,9.444444444,2012,June
26,15-06-2012,1029248,0,3.7,138.13,7.49,14.44444444,2012,June
26,22-06-2012,1056283,0,3.6,138.16,7.49,17.22222222,2012,June
26,29-06-2012,1051190,0,3.6,138.2,7.49,16.11111111,2012,June
26,06-07-2012,1180471,0,3.5,138.23,7.41,18.33333333,2012,July
26,13-07-2012,1063150,0,3.6,138.26,7.41,17.77777778,2012,July
26,20-07-2012,1049626,0,3.6,138.23,7.41,19.44444444,2012,July
26,27-07-2012,1031745,0,3.7,138.2,7.41,17.77777778,2012,July
26,03-08-2012,1090915,0,3.7,138.17,7.41,18.88888889,2012,August
26,10-08-2012,1121477,0,3.8,138.14,7.41,19.44444444,2012,August
26,17-08-2012,1068293,0,3.8,138.19,7.41,18.88888889,2012,August
26,24-08-2012,1022704,0,3.9,138.28,7.41,16.66666667,2012,August
26,31-08-2012,1053496,0,3.9,138.38,7.41,17.77777778,2012,August
26,07-09-2012,1081874,1,3.9,138.47,7.41,16.66666667,2012,September
26,14-09-2012,986132,0,4,138.57,7.41,14.44444444,2012,September
26,21-09-2012,961084,0,4.1,138.65,7.41,11.66666667,2012,September
26,28-09-2012,964726,0,4,138.74,7.41,10.55555556,2012,September
26,05-10-2012,1095504,0,4,138.83,7.14,12.22222222,2012,October
26,12-10-2012,1044640,0,4,138.91,7.14,7.222222222,2012,October
26,19-10-2012,975578,0,4,138.83,7.14,6.666666667,2012,October
26,26-10-2012,958620,0,3.9,138.73,7.14,8.333333333,2012,October
27,05-02-2010,1874290,0,3,135.35,8.24,-2.777777778,2010,February
27,12-02-2010,1745363,1,2.9,135.41,8.24,-1.111111111,2010,February
27,19-02-2010,1945070,0,2.9,135.47,8.24,0,2010,February
27,26-02-2010,1390934,0,2.9,135.52,8.24,2.222222222,2010,February
27,05-03-2010,1313730,0,2.9,135.57,8.24,3.333333333,2010,March
27,12-03-2010,1925113,0,2.9,135.63,8.24,7.777777778,2010,March
27,19-03-2010,1700628,0,3,135.67,8.24,9.444444444,2010,March
27,26-03-2010,1836715,0,3,135.71,8.24,11.11111111,2010,March
27,02-04-2010,2053953,0,3,135.75,8.06,8.333333333,2010,April
27,09-04-2010,1955814,0,3,135.79,8.06,17.22222222,2010,April
27,16-04-2010,1857501,0,3,135.83,8.06,12.77777778,2010,April
27,23-04-2010,1850205,0,3,135.87,8.06,12.22222222,2010,April
27,30-04-2010,1805885,0,3,135.92,8.06,12.22222222,2010,April
27,07-05-2010,1939459,0,3.1,135.96,8.06,20.55555556,2010,May
27,14-05-2010,1842466,0,3.1,136.01,8.06,12.22222222,2010,May
27,21-05-2010,1836596,0,3.1,136.08,8.06,17.22222222,2010,May
27,28-05-2010,1962469,0,3,136.15,8.06,20,2010,May
27,04-06-2010,2073103,0,3,136.22,8.06,23.33333333,2010,June
27,11-06-2010,1873813,0,3,136.29,8.06,20.55555556,2010,June
27,18-06-2010,1887182,0,2.9,136.32,8.06,21.11111111,2010,June
27,25-06-2010,1962625,0,3,136.35,8.06,25.55555556,2010,June
27,02-07-2010,2024554,0,3,136.37,7.98,24.44444444,2010,July
27,09-07-2010,2119163,0,2.9,136.4,7.98,28.33333333,2010,July
27,16-07-2010,1880692,0,2.9,136.42,7.98,25.55555556,2010,July
27,23-07-2010,1808251,0,2.9,136.44,7.98,27.77777778,2010,July
27,30-07-2010,1816490,0,2.9,136.46,7.98,26.66666667,2010,July
27,06-08-2010,1908037,0,2.9,136.47,7.98,25,2010,August
27,13-08-2010,1864436,0,2.9,136.49,7.98,25,2010,August
27,20-08-2010,1936878,0,2.9,136.52,7.98,23.88888889,2010,August
27,27-08-2010,1870684,0,2.9,136.56,7.98,21.11111111,2010,August
27,03-09-2010,1908111,0,2.9,136.59,7.98,26.11111111,2010,September
27,10-09-2010,1913495,1,2.8,136.62,7.98,21.11111111,2010,September
27,17-09-2010,1629978,0,2.8,136.63,7.98,18.33333333,2010,September
27,24-09-2010,1597003,0,2.8,136.63,7.98,19.44444444,2010,September
27,01-10-2010,1543533,0,2.8,136.63,8.02,21.11111111,2010,October
27,08-10-2010,1707663,0,2.9,136.63,8.02,14.44444444,2010,October
27,15-10-2010,1728388,0,3,136.64,8.02,14.44444444,2010,October
27,22-10-2010,1693935,0,3,136.69,8.02,11.66666667,2010,October
27,29-10-2010,1688955,0,3.1,136.74,8.02,16.11111111,2010,October
27,05-11-2010,1686010,0,3,136.79,8.02,7.777777778,2010,November
27,12-11-2010,1828010,0,3.1,136.83,8.02,7.777777778,2010,November
27,19-11-2010,1704786,0,3.1,136.77,8.02,10.55555556,2010,November
27,26-11-2010,2627911,1,3.2,136.69,8.02,8.333333333,2010,November
27,03-12-2010,1884344,0,3.2,136.61,8.02,5.555555556,2010,December
27,10-12-2010,2139734,0,3.3,136.53,8.02,-0.555555556,2010,December
27,17-12-2010,2350098,0,3.3,136.53,8.02,0,2010,December
27,24-12-2010,3078162,0,3.3,136.6,8.02,-0.555555556,2010,December
27,31-12-2010,1440963,1,3.3,136.67,8.02,-1.111111111,2010,December
27,07-01-2011,1568159,0,3.4,136.73,7.83,1.111111111,2011,January
27,14-01-2011,1532309,0,3.4,136.8,7.83,-3.333333333,2011,January
27,21-01-2011,1517030,0,3.4,136.89,7.83,-1.111111111,2011,January
27,28-01-2011,1421112,0,3.4,136.97,7.83,-4.444444444,2011,January
27,04-02-2011,1628101,0,3.4,137.05,7.83,-1.666666667,2011,February
27,11-02-2011,1636225,1,3.4,137.14,7.83,-1.111111111,2011,February
27,18-02-2011,1709365,0,3.4,137.25,7.83,3.888888889,2011,February
27,25-02-2011,1688936,0,3.5,137.38,7.83,0.555555556,2011,February
27,04-03-2011,1656131,0,3.6,137.5,7.83,2.777777778,2011,March
27,11-03-2011,1613260,0,3.8,137.63,7.83,6.666666667,2011,March
27,18-03-2011,1624539,0,3.8,137.74,7.83,8.333333333,2011,March
27,25-03-2011,1554651,0,3.8,137.85,7.83,4.444444444,2011,March
27,01-04-2011,1628868,0,3.8,137.96,7.73,2.777777778,2011,April
27,08-04-2011,1689844,0,3.9,138.06,7.73,8.333333333,2011,April
27,15-04-2011,1727176,0,4,138.16,7.73,11.11111111,2011,April
27,22-04-2011,1921655,0,4.1,138.25,7.73,10,2011,April
27,29-04-2011,1642075,0,4.1,138.33,7.73,16.66666667,2011,April
27,06-05-2011,1757042,0,4.2,138.41,7.73,13.33333333,2011,May
27,13-05-2011,1763545,0,4.2,138.5,7.73,15.55555556,2011,May
27,20-05-2011,1725269,0,4.2,138.59,7.73,15.55555556,2011,May
27,27-05-2011,1820723,0,4.1,138.68,7.73,18.88888889,2011,May
27,03-06-2011,2053708,0,4.1,138.77,7.73,23.33333333,2011,June
27,10-06-2011,1817915,0,4,138.86,7.73,22.77777778,2011,June
27,17-06-2011,1814740,0,4,139,7.73,19.44444444,2011,June
27,24-06-2011,1811455,0,4,139.18,7.73,22.22222222,2011,June
27,01-07-2011,1949984,0,3.9,139.36,7.85,23.33333333,2011,July
27,08-07-2011,2000055,0,3.9,139.54,7.85,25,2011,July
27,15-07-2011,1762156,0,3.9,139.7,7.85,25.55555556,2011,July
27,22-07-2011,1754879,0,4,139.8,7.85,27.77777778,2011,July
27,29-07-2011,1744879,0,4,139.89,7.85,26.11111111,2011,July
27,05-08-2011,1747290,0,4,139.99,7.85,25.55555556,2011,August
27,12-08-2011,1758438,0,4,140.09,7.85,25,2011,August
27,19-08-2011,1781905,0,3.9,140.13,7.85,22.77777778,2011,August
27,26-08-2011,2034401,0,3.9,140.16,7.85,22.77777778,2011,August
27,02-09-2011,1511718,0,3.9,140.2,7.85,21.66666667,2011,September
27,09-09-2011,1911471,1,3.9,140.23,7.85,21.66666667,2011,September
27,16-09-2011,1613774,0,3.9,140.27,7.85,21.11111111,2011,September
27,23-09-2011,1606209,0,3.9,140.33,7.85,17.77777778,2011,September
27,30-09-2011,1599626,0,3.9,140.38,7.85,21.66666667,2011,September
27,07-10-2011,1672339,0,3.8,140.43,7.91,13.88888889,2011,October
27,14-10-2011,1682653,0,3.7,140.48,7.91,18.33333333,2011,October
27,21-10-2011,1689591,0,3.8,140.46,7.91,15.55555556,2011,October
27,28-10-2011,1710372,0,3.8,140.44,7.91,11.11111111,2011,October
27,04-11-2011,1621109,0,3.7,140.43,7.91,6.666666667,2011,November
27,11-11-2011,1800728,0,3.7,140.41,7.91,10,2011,November
27,18-11-2011,1723739,0,3.7,140.41,7.91,10.55555556,2011,November
27,25-11-2011,2504401,1,3.7,140.42,7.91,8.888888889,2011,November
27,02-12-2011,1806925,0,3.7,140.43,7.91,10.55555556,2011,December
27,09-12-2011,2014666,0,3.6,140.44,7.91,7.777777778,2011,December
27,16-12-2011,2205920,0,3.6,140.47,7.91,5,2011,December
27,23-12-2011,2739020,0,3.6,140.53,7.91,5.555555556,2011,December
27,30-12-2011,1650605,1,3.6,140.59,7.91,3.333333333,2011,December
27,06-01-2012,1535287,0,3.6,140.65,8.01,2.222222222,2012,January
27,13-01-2012,1492399,0,3.7,140.7,8.01,5,2012,January
27,20-01-2012,1542131,0,3.7,140.81,8.01,-1.111111111,2012,January
27,27-01-2012,1263535,0,3.7,140.91,8.01,2.777777778,2012,January
27,03-02-2012,1564246,0,3.8,141.02,8.01,6.111111111,2012,February
27,10-02-2012,1651605,1,3.8,141.12,8.01,3.333333333,2012,February
27,17-02-2012,1606222,0,3.9,141.21,8.01,2.777777778,2012,February
27,24-02-2012,1648602,0,3.9,141.3,8.01,5.555555556,2012,February
27,02-03-2012,1509323,0,4,141.39,8.01,4.444444444,2012,March
27,09-03-2012,1607343,0,4,141.47,8.01,6.666666667,2012,March
27,16-03-2012,1635984,0,4,141.55,8.01,10,2012,March
27,23-03-2012,1620839,0,4.1,141.63,8.01,13.88888889,2012,March
27,30-03-2012,1615494,0,4.1,141.7,8.01,9.444444444,2012,March
27,06-04-2012,1899013,0,4.1,141.77,8.25,9.444444444,2012,April
27,13-04-2012,1650405,0,4.2,141.84,8.25,11.11111111,2012,April
27,20-04-2012,1639999,0,4.2,141.9,8.25,17.22222222,2012,April
27,27-04-2012,1565499,0,4.2,141.96,8.25,11.11111111,2012,April
27,04-05-2012,1669388,0,4.1,142.02,8.25,12.22222222,2012,May
27,11-05-2012,1674306,0,4.1,142.08,8.25,15,2012,May
27,18-05-2012,1707159,0,4,142.1,8.25,18.33333333,2012,May
27,25-05-2012,1818907,0,4,142.1,8.25,18.33333333,2012,May
27,01-06-2012,1900639,0,3.9,142.11,8.25,22.77777778,2012,June
27,08-06-2012,1764756,0,3.9,142.12,8.25,17.77777778,2012,June
27,15-06-2012,1773501,0,3.8,142.13,8.25,21.11111111,2012,June
27,22-06-2012,1837885,0,3.7,142.16,8.25,22.77777778,2012,June
27,29-06-2012,1842555,0,3.7,142.19,8.25,23.33333333,2012,June
27,06-07-2012,2062225,0,3.6,142.22,8.24,27.77777778,2012,July
27,13-07-2012,1755890,0,3.7,142.25,8.24,26.11111111,2012,July
27,20-07-2012,1730914,0,3.7,142.23,8.24,26.11111111,2012,July
27,27-07-2012,1625884,0,3.8,142.21,8.24,24.44444444,2012,July
27,03-08-2012,1705811,0,3.8,142.19,8.24,23.88888889,2012,August
27,10-08-2012,1720537,0,3.9,142.17,8.24,25.55555556,2012,August
27,17-08-2012,1735340,0,4,142.22,8.24,25,2012,August
27,24-08-2012,1780443,0,4,142.31,8.24,22.77777778,2012,August
27,31-08-2012,1731935,0,4,142.41,8.24,23.88888889,2012,August
27,07-09-2012,1840955,1,4.1,142.5,8.24,24.44444444,2012,September
27,14-09-2012,1519605,0,4.1,142.59,8.24,20.55555556,2012,September
27,21-09-2012,1557486,0,4.2,142.68,8.24,18.88888889,2012,September
27,28-09-2012,1540688,0,4.2,142.77,8.24,18.33333333,2012,September
27,05-10-2012,1591817,0,4.2,142.85,8,18.33333333,2012,October
27,12-10-2012,1660081,0,4.2,142.94,8,12.77777778,2012,October
27,19-10-2012,1620374,0,4.2,142.86,8,13.88888889,2012,October
27,26-10-2012,1703048,0,4.1,142.76,8,15,2012,October
28,05-02-2010,1672352,0,3,126.44,13.98,9.444444444,2010,February
28,12-02-2010,1558968,1,2.9,126.5,13.98,8.888888889,2010,February
28,19-02-2010,1491300,0,2.9,126.53,13.98,12.77777778,2010,February
