Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
23,18-05-2012,"13,32,952",0,58,3.9,138.11,4.13
23,25-05-2012,"15,52,935",0,66,3.9,138.11,4.13
23,01-06-2012,"14,76,144",0,66,3.8,138.11,4.13
23,08-06-2012,"15,68,049",0,57,3.7,138.12,4.13
23,15-06-2012,"15,43,668",0,65,3.7,138.13,4.13
23,22-06-2012,"15,22,043",0,72,3.6,138.16,4.13
23,29-06-2012,"14,51,782",0,64,3.6,138.2,4.13
23,06-07-2012,"15,45,370",0,71,3.5,138.23,4.16
23,13-07-2012,"13,84,922",0,69,3.6,138.26,4.16
23,20-07-2012,"13,81,339",0,71,3.6,138.23,4.16
23,27-07-2012,"13,22,932",0,69,3.7,138.2,4.16
23,03-08-2012,"14,16,926",0,72,3.7,138.17,4.16
23,10-08-2012,"14,36,312",0,71,3.8,138.14,4.16
23,17-08-2012,"15,10,131",0,70,3.8,138.19,4.16
23,24-08-2012,"17,02,221",0,65,3.9,138.28,4.16
23,31-08-2012,"15,77,469",0,68,3.9,138.38,4.16
23,07-09-2012,"14,27,162",1,67,3.9,138.47,4.16
23,14-09-2012,"12,79,042",0,61,4,138.57,4.16
23,21-09-2012,"13,38,628",0,57,4.1,138.65,4.16
23,28-09-2012,"13,19,035",0,54,4,138.74,4.16
23,05-10-2012,"14,64,617",0,57,4,138.83,4.15
23,12-10-2012,"14,12,925",0,48,4,138.91,4.15
23,19-10-2012,"13,63,156",0,48,4,138.83,4.15
23,26-10-2012,"13,47,455",0,51,3.9,138.73,4.15
24,05-02-2010,"13,88,726",0,22,3,131.53,8.33
24,12-02-2010,"14,14,107",1,26,2.9,131.59,8.33
24,19-02-2010,"13,85,362",0,31,2.9,131.64,8.33
24,26-02-2010,"11,58,723",0,34,2.9,131.69,8.33
24,05-03-2010,"14,12,387",0,37,2.9,131.74,8.33
24,12-03-2010,"13,09,340",0,42,2.9,131.78,8.33
24,19-03-2010,"12,22,511",0,46,3,131.82,8.33
24,26-03-2010,"12,58,312",0,49,3,131.86,8.33
24,02-04-2010,"14,78,321",0,45,3,131.9,8.21
24,09-04-2010,"13,79,580",0,62,3,131.94,8.21
24,16-04-2010,"12,68,267",0,51,3,131.98,8.21
24,23-04-2010,"12,64,117",0,51,3,132.02,8.21
24,30-04-2010,"12,59,877",0,51,3,132.06,8.21
24,07-05-2010,"14,09,705",0,67,3.1,132.11,8.21
24,14-05-2010,"13,46,783",0,51,3.1,132.15,8.21
24,21-05-2010,"12,83,483",0,60,3.1,132.22,8.21
24,28-05-2010,"14,73,868",0,70,3,132.29,8.21
24,04-06-2010,"15,66,669",0,72,3,132.36,8.21
24,11-06-2010,"13,75,458",0,65,3,132.44,8.21
24,18-06-2010,"13,54,168",0,67,2.9,132.47,8.21
24,25-06-2010,"13,99,074",0,75,3,132.5,8.21
24,02-07-2010,"15,63,388",0,71,3,132.52,8.12
24,09-07-2010,"16,65,503",0,79,2.9,132.55,8.12
24,16-07-2010,"14,18,697",0,77,2.9,132.57,8.12
24,23-07-2010,"13,33,740",0,75,2.9,132.58,8.12
24,30-07-2010,"13,87,518",0,76,2.9,132.6,8.12
24,06-08-2010,"14,42,819",0,75,2.9,132.61,8.12
24,13-08-2010,"13,84,244",0,74,2.9,132.63,8.12
24,20-08-2010,"13,75,308",0,72,2.9,132.66,8.12
24,27-08-2010,"13,50,059",0,67,2.9,132.69,8.12
24,03-09-2010,"13,66,382",0,74,2.9,132.72,8.12
24,10-09-2010,"14,74,499",1,67,2.8,132.76,8.12
24,17-09-2010,"12,73,295",0,60,2.8,132.77,8.12
24,24-09-2010,"11,69,413",0,64,2.8,132.76,8.12
24,01-10-2010,"12,15,273",0,67,2.8,132.76,8.28
24,08-10-2010,"13,61,945",0,55,2.9,132.75,8.28
24,15-10-2010,"13,00,807",0,53,3,132.76,8.28
24,22-10-2010,"12,34,875",0,49,3,132.82,8.28
24,29-10-2010,"12,44,926",0,57,3.1,132.87,8.28
24,05-11-2010,"12,85,358",0,42,3,132.92,8.28
24,12-11-2010,"13,12,877",0,42,3.1,132.98,8.28
24,19-11-2010,"12,77,151",0,46,3.1,132.92,8.28
24,26-11-2010,"17,79,277",1,42,3.2,132.84,8.28
24,03-12-2010,"14,13,303",0,37,3.2,132.76,8.28
24,10-12-2010,"15,93,013",0,27,3.3,132.68,8.28
24,17-12-2010,"16,63,526",0,28,3.3,132.68,8.28
24,24-12-2010,"23,86,016",0,28,3.3,132.75,8.28
24,31-12-2010,"12,08,600",1,26,3.3,132.82,8.28
24,07-01-2011,"11,78,642",0,31,3.4,132.88,8.25
24,14-01-2011,"11,67,740",0,22,3.4,132.95,8.25
24,21-01-2011,"11,07,170",0,24,3.4,133.03,8.25
24,28-01-2011,"11,26,921",0,18,3.4,133.11,8.25
24,04-02-2011,"12,25,182",0,24,3.4,133.18,8.25
24,11-02-2011,"13,41,241",1,27,3.4,133.26,8.25
24,18-02-2011,"13,60,150",0,34,3.4,133.37,8.25
24,25-02-2011,"12,35,121",0,26,3.5,133.49,8.25
24,04-03-2011,"13,46,995",0,31,3.6,133.61,8.25
24,11-03-2011,"12,53,219",0,40,3.8,133.74,8.25
24,18-03-2011,"11,68,397",0,43,3.8,133.85,8.25
24,25-03-2011,"11,58,693",0,37,3.8,133.96,8.25
24,01-04-2011,"11,63,803",0,36,3.8,134.07,8.21
24,08-04-2011,"12,73,670",0,45,3.9,134.18,8.21
24,15-04-2011,"12,45,577",0,52,4,134.28,8.21
24,22-04-2011,"13,72,485",0,46,4.1,134.36,8.21
24,29-04-2011,"11,97,761",0,60,4.1,134.44,8.21
24,06-05-2011,"13,39,630",0,56,4.2,134.51,8.21
24,13-05-2011,"13,11,950",0,58,4.2,134.59,8.21
24,20-05-2011,"12,34,282",0,60,4.2,134.68,8.21
24,27-05-2011,"13,11,154",0,66,4.1,134.77,8.21
24,03-06-2011,"15,54,838",0,73,4.1,134.86,8.21
24,10-06-2011,"13,73,842",0,70,4,134.94,8.21
24,17-06-2011,"13,20,359",0,64,4,135.08,8.21
24,24-06-2011,"13,04,851",0,69,4,135.27,8.21
24,01-07-2011,"14,45,597",0,70,3.9,135.45,8.36
24,08-07-2011,"15,67,340",0,73,3.9,135.63,8.36
24,15-07-2011,"13,56,939",0,74,3.9,135.78,8.36
24,22-07-2011,"13,57,672",0,79,4,135.87,8.36
24,29-07-2011,"13,10,973",0,75,4,135.96,8.36
24,05-08-2011,"14,17,617",0,75,4,136.05,8.36
24,12-08-2011,"14,02,818",0,73,4,136.14,8.36
24,19-08-2011,"13,52,040",0,70,3.9,136.18,8.36
24,26-08-2011,"14,02,372",0,70,3.9,136.21,8.36
24,02-09-2011,"11,96,105",0,68,3.9,136.24,8.36
24,09-09-2011,"15,27,455",1,68,3.9,136.27,8.36
24,16-09-2011,"12,27,536",0,66,3.9,136.31,8.36
24,23-09-2011,"12,32,376",0,61,3.9,136.37,8.36
24,30-09-2011,"12,46,243",0,68,3.9,136.42,8.36
24,07-10-2011,"14,05,914",0,54,3.8,136.47,8.45
24,14-10-2011,"13,33,315",0,60,3.7,136.52,8.45
24,21-10-2011,"12,83,563",0,57,3.8,136.5,8.45
24,28-10-2011,"13,07,143",0,48,3.8,136.49,8.45
24,04-11-2011,"13,85,860",0,40,3.7,136.48,8.45
24,11-11-2011,"14,25,079",0,47,3.7,136.46,8.45
24,18-11-2011,"12,97,536",0,48,3.7,136.47,8.45
24,25-11-2011,"17,61,236",1,42,3.7,136.48,8.45
24,02-12-2011,"13,35,647",0,47,3.7,136.49,8.45
24,09-12-2011,"15,29,616",0,42,3.6,136.5,8.45
24,16-12-2011,"16,24,994",0,36,3.6,136.53,8.45
24,23-12-2011,"21,68,344",0,37,3.6,136.59,8.45
24,30-12-2011,"13,63,973",1,33,3.6,136.64,8.45
24,06-01-2012,"12,51,582",0,33,3.6,136.7,8.66
24,13-01-2012,"11,55,594",0,37,3.7,136.75,8.66
24,20-01-2012,"11,51,994",0,26,3.7,136.86,8.66
24,27-01-2012,"10,57,290",0,32,3.7,136.96,8.66
24,03-02-2012,"12,49,697",0,39,3.8,137.06,8.66
24,10-02-2012,"14,03,461",1,34,3.8,137.17,8.66
24,17-02-2012,"13,26,370",0,34,3.9,137.26,8.66
24,24-02-2012,"13,03,233",0,37,3.9,137.34,8.66
24,02-03-2012,"12,13,994",0,35,4,137.42,8.66
24,09-03-2012,"13,25,836",0,42,4,137.51,8.66
24,16-03-2012,"12,39,299",0,49,4,137.58,8.66
24,23-03-2012,"12,21,724",0,60,4.1,137.66,8.66
24,30-03-2012,"12,30,106",0,47,4.1,137.73,8.66
24,06-04-2012,"15,24,734",0,45,4.1,137.8,8.98
24,13-04-2012,"12,85,784",0,49,4.2,137.87,8.98
24,20-04-2012,"12,08,654",0,61,4.2,137.92,8.98
24,27-04-2012,"11,94,335",0,49,4.2,137.98,8.98
24,04-05-2012,"13,06,552",0,52,4.1,138.03,8.98
24,11-05-2012,"13,55,392",0,59,4.1,138.09,8.98
24,18-05-2012,"12,98,810",0,63,4,138.11,8.98
24,25-05-2012,"14,07,898",0,66,4,138.11,8.98
24,01-06-2012,"14,67,722",0,72,3.9,138.11,8.98
24,08-06-2012,"14,06,313",0,60,3.9,138.12,8.98
24,15-06-2012,"13,64,446",0,68,3.8,138.13,8.98
24,22-06-2012,"14,34,710",0,72,3.7,138.16,8.98
24,29-06-2012,"14,28,870",0,70,3.7,138.2,8.98
24,06-07-2012,"16,45,098",0,77,3.6,138.23,8.95
24,13-07-2012,"14,05,476",0,75,3.7,138.26,8.95
24,20-07-2012,"13,94,299",0,76,3.7,138.23,8.95
24,27-07-2012,"13,07,339",0,74,3.8,138.2,8.95
24,03-08-2012,"14,40,374",0,73,3.8,138.17,8.95
24,10-08-2012,"14,97,055",0,76,3.9,138.14,8.95
24,17-08-2012,"13,97,971",0,73,4,138.19,8.95
24,24-08-2012,"13,03,727",0,68,4,138.28,8.95
24,31-08-2012,"13,44,559",0,71,4,138.38,8.95
24,07-09-2012,"14,77,135",1,73,4.1,138.47,8.95
24,14-09-2012,"12,42,910",0,64,4.1,138.57,8.95
24,21-09-2012,"12,61,158",0,61,4.2,138.65,8.95
24,28-09-2012,"12,59,278",0,59,4.2,138.74,8.95
24,05-10-2012,"14,16,721",0,60,4.2,138.83,8.69
24,12-10-2012,"14,16,301",0,52,4.2,138.91,8.69
24,19-10-2012,"12,55,415",0,53,4.2,138.83,8.69
24,26-10-2012,"13,07,182",0,55,4.1,138.73,8.69
25,05-02-2010,"6,77,232",0,21,2.8,204.25,8.19
25,12-02-2010,"5,83,364",1,20,2.8,204.39,8.19
25,19-02-2010,"6,76,261",0,24,2.7,204.43,8.19
25,26-02-2010,"6,28,517",0,29,2.8,204.46,8.19
25,05-03-2010,"6,65,750",0,29,2.8,204.49,8.19
25,12-03-2010,"6,60,620",0,40,2.8,204.53,8.19
25,19-03-2010,"6,59,796",0,45,2.8,204.38,8.19
25,26-03-2010,"6,96,688",0,46,2.9,204.2,8.19
25,02-04-2010,"8,22,486",0,47,2.9,204.03,7.86
25,09-04-2010,"7,12,648",0,61,2.9,203.85,7.86
25,16-04-2010,"7,15,312",0,52,2.9,203.73,7.86
25,23-04-2010,"6,94,532",0,46,2.9,203.69,7.86
25,30-04-2010,"7,06,924",0,51,2.9,203.65,7.86
25,07-05-2010,"7,24,469",0,64,3,203.61,7.86
25,14-05-2010,"6,98,074",0,50,3,203.61,7.86
25,21-05-2010,"7,04,113",0,57,3,203.88,7.86
25,28-05-2010,"7,92,443",0,69,2.9,204.14,7.86
25,04-06-2010,"7,64,155",0,69,2.8,204.4,7.86
25,11-06-2010,"7,37,163",0,64,2.8,204.67,7.86
25,18-06-2010,"7,80,445",0,70,2.8,204.67,7.86
25,25-06-2010,"7,37,569",0,72,2.8,204.57,7.86
25,02-07-2010,"7,59,408",0,66,2.8,204.47,7.53
25,09-07-2010,"7,19,591",0,75,2.8,204.36,7.53
25,16-07-2010,"7,26,998",0,73,2.8,204.36,7.53
25,23-07-2010,"6,65,291",0,75,2.8,204.48,7.53
25,30-07-2010,"6,82,124",0,72,2.8,204.61,7.53
25,06-08-2010,"6,99,464",0,72,2.8,204.73,7.53
25,13-08-2010,"6,86,072",0,73,2.8,204.85,7.53
25,20-08-2010,"7,24,500",0,72,2.8,204.82,7.53
25,27-08-2010,"7,11,462",0,67,2.8,204.79,7.53
25,03-09-2010,"6,85,700",0,71,2.7,204.76,7.53
25,10-09-2010,"6,55,812",1,61,2.7,204.73,7.53
25,17-09-2010,"6,28,990",0,60,2.7,204.75,7.53
25,24-09-2010,"6,07,819",0,65,2.7,204.82,7.53
25,01-10-2010,"6,58,640",0,58,2.7,204.89,7.48
25,08-10-2010,"6,74,284",0,48,2.8,204.95,7.48
25,15-10-2010,"6,16,095",0,54,2.9,205.01,7.48
25,22-10-2010,"6,61,644",0,47,2.9,205.06,7.48
25,29-10-2010,"6,74,458",0,56,2.9,205.11,7.48
25,05-11-2010,"6,96,315",0,39,2.9,205.16,7.48
25,12-11-2010,"7,13,250",0,41,2.9,205.21,7.48
25,19-11-2010,"7,18,057",0,43,3,205.1,7.48
25,26-11-2010,"11,15,241",1,43,3,204.96,7.48
25,03-12-2010,"8,85,573",0,32,3,204.82,7.48
25,10-12-2010,"9,64,729",0,23,3.1,204.69,7.48
25,17-12-2010,"10,47,708",0,22,3.1,204.63,7.48
25,24-12-2010,"12,95,391",0,23,3.1,204.64,7.48
25,31-12-2010,"6,23,093",1,26,3.2,204.64,7.48
25,07-01-2011,"5,58,795",0,29,3.2,204.65,7.34
25,14-01-2011,"5,72,361",0,18,3.2,204.7,7.34
25,21-01-2011,"5,68,094",0,23,3.2,205.05,7.34
25,28-01-2011,"6,00,449",0,19,3.2,205.39,7.34
25,04-02-2011,"6,39,830",0,24,3.2,205.73,7.34
25,11-02-2011,"6,15,667",1,21,3.2,206.08,7.34
25,18-02-2011,"6,34,637",0,38,3.2,206.37,7.34
25,25-02-2011,"5,70,816",0,28,3.3,206.64,7.34
25,04-03-2011,"6,40,912",0,32,3.4,206.92,7.34
25,11-03-2011,"5,99,828",0,37,3.6,207.19,7.34
25,18-03-2011,"6,03,394",0,41,3.6,207.43,7.34
25,25-03-2011,"6,16,324",0,39,3.6,207.66,7.34
25,01-04-2011,"6,18,378",0,29,3.6,207.88,7.29
25,08-04-2011,"6,48,606",0,42,3.7,208.11,7.29
25,15-04-2011,"6,74,562",0,51,3.8,208.32,7.29
25,22-04-2011,"7,56,588",0,46,3.9,208.48,7.29
25,29-04-2011,"6,49,245",0,58,4,208.64,7.29
25,06-05-2011,"6,59,447",0,50,4,208.8,7.29
25,13-05-2011,"6,84,783",0,60,4.1,208.96,7.29
25,20-05-2011,"6,77,971",0,57,4.1,208.76,7.29
25,27-05-2011,"7,18,374",0,67,4,208.56,7.29
25,03-06-2011,"7,37,552",0,71,3.9,208.36,7.29
25,10-06-2011,"7,40,260",0,71,3.9,208.15,7.29
25,17-06-2011,"7,17,373",0,64,3.8,208.13,7.29
25,24-06-2011,"6,99,270",0,71,3.8,208.23,7.29
25,01-07-2011,"7,06,207",0,67,3.7,208.33,7.27
25,08-07-2011,"6,98,530",0,72,3.7,208.44,7.27
25,15-07-2011,"6,80,510",0,73,3.8,208.53,7.27
25,22-07-2011,"6,70,855",0,78,3.8,208.59,7.27
25,29-07-2011,"6,68,391",0,75,3.8,208.66,7.27
25,05-08-2011,"6,79,706",0,74,3.8,208.72,7.27
25,12-08-2011,"6,67,130",0,71,3.8,208.78,7.27
25,19-08-2011,"6,88,959",0,68,3.7,208.84,7.27
25,26-08-2011,"7,26,423",0,67,3.7,208.9,7.27
25,02-09-2011,"6,99,779",0,67,3.7,208.96,7.27
25,09-09-2011,"6,73,248",1,68,3.7,209.02,7.27
25,16-09-2011,"6,28,720",0,62,3.7,209.19,7.27
25,23-09-2011,"6,20,886",0,60,3.7,209.5,7.27
25,30-09-2011,"6,39,160",0,61,3.6,209.81,7.27
25,07-10-2011,"6,71,523",0,51,3.6,210.12,7.08
25,14-10-2011,"6,46,915",0,59,3.5,210.4,7.08
25,21-10-2011,"6,90,676",0,50,3.6,210.55,7.08
25,28-10-2011,"7,24,444",0,46,3.6,210.69,7.08
25,04-11-2011,"7,18,394",0,41,3.6,210.84,7.08
25,11-11-2011,"7,19,235",0,45,3.5,210.98,7.08
25,18-11-2011,"7,28,526",0,46,3.5,211.18,7.08
25,25-11-2011,"11,16,211",1,43,3.5,211.41,7.08
25,02-12-2011,"8,78,315",0,43,3.5,211.64,7.08
25,09-12-2011,"9,16,446",0,39,3.4,211.87,7.08
25,16-12-2011,"9,97,502",0,33,3.4,212.07,7.08
25,23-12-2011,"12,90,533",0,37,3.4,212.24,7.08
25,30-12-2011,"6,83,665",1,32,3.4,212.4,7.08
25,06-01-2012,"6,36,419",0,30,3.4,212.57,6.96
25,13-01-2012,"6,14,764",0,35,3.5,212.74,6.96
25,20-01-2012,"5,94,745",0,24,3.5,212.83,6.96
25,27-01-2012,"5,89,554",0,32,3.6,212.93,6.96
25,03-02-2012,"6,42,776",0,35,3.6,213.02,6.96
25,10-02-2012,"6,58,984",1,32,3.6,213.12,6.96
25,17-02-2012,"6,54,088",0,32,3.7,213.27,6.96
25,24-02-2012,"6,13,501",0,36,3.7,213.47,6.96
25,02-03-2012,"6,43,156",0,36,3.8,213.67,6.96
25,09-03-2012,"6,43,712",0,37,3.8,213.87,6.96
25,16-03-2012,"6,38,204",0,51,3.9,214.02,6.96
25,23-03-2012,"6,72,832",0,63,3.9,214.09,6.96
25,30-03-2012,"6,84,349",0,48,4,214.16,6.96
25,06-04-2012,"7,91,357",0,45,4,214.24,7.14
25,13-04-2012,"6,58,692",0,42,4,214.31,7.14
25,20-04-2012,"6,61,566",0,57,4,214.37,7.14
25,27-04-2012,"6,55,157",0,44,4,214.42,7.14
25,04-05-2012,"6,96,422",0,59,4,214.48,7.14
25,11-05-2012,"7,39,866",0,59,3.9,214.53,7.14
25,18-05-2012,"7,17,207",0,58,3.8,214.55,7.14
25,25-05-2012,"7,83,371",0,68,3.8,214.55,7.14
25,01-06-2012,"6,94,766",0,70,3.7,214.55,7.14
25,08-06-2012,"7,30,254",0,58,3.7,214.55,7.14
25,15-06-2012,"7,53,861",0,68,3.6,214.57,7.14
25,22-06-2012,"7,21,602",0,74,3.6,214.61,7.14
25,29-06-2012,"7,18,891",0,70,3.5,214.65,7.14
25,06-07-2012,"7,53,386",0,76,3.5,214.69,7.28
25,13-07-2012,"7,14,094",0,74,3.5,214.73,7.28
25,20-07-2012,"6,85,677",0,74,3.6,214.73,7.28
25,27-07-2012,"6,59,110",0,73,3.6,214.74,7.28
25,03-08-2012,"7,09,725",0,72,3.7,214.74,7.28
25,10-08-2012,"7,10,497",0,72,3.7,214.75,7.28
25,17-08-2012,"7,28,468",0,67,3.8,214.83,7.28
25,24-08-2012,"7,56,528",0,65,3.8,214.96,7.28
25,31-08-2012,"7,14,829",0,69,3.9,215.09,7.28
25,07-09-2012,"6,71,483",1,73,3.9,215.22,7.28
25,14-09-2012,"6,57,242",0,61,3.9,215.36,7.28
25,21-09-2012,"6,64,745",0,58,4,215.55,7.28
25,28-09-2012,"6,83,301",0,55,4,215.74,7.28
25,05-10-2012,"6,99,537",0,58,4,215.93,7.29
25,12-10-2012,"6,97,317",0,44,4,216.12,7.29
25,19-10-2012,"6,85,532",0,52,4,216.15,7.29
25,26-10-2012,"6,88,941",0,57,3.9,216.15,7.29
26,05-02-2010,"10,34,119",0,10,2.8,131.53,8.49
26,12-02-2010,"10,15,684",1,18,2.8,131.59,8.49
26,19-02-2010,"9,99,349",0,23,2.7,131.64,8.49
26,26-02-2010,"8,55,385",0,27,2.8,131.69,8.49
26,05-03-2010,"10,05,670",0,29,2.8,131.74,8.49
26,12-03-2010,"9,63,382",0,31,2.8,131.78,8.49
26,19-03-2010,"9,03,367",0,35,2.8,131.82,8.49
26,26-03-2010,"8,93,613",0,35,2.8,131.86,8.49
26,02-04-2010,"10,29,849",0,37,2.8,131.9,8.51
26,09-04-2010,"10,22,294",0,50,2.8,131.94,8.51
26,16-04-2010,"9,05,548",0,37,2.9,131.98,8.51
26,23-04-2010,"8,81,931",0,40,2.9,132.02,8.51
26,30-04-2010,"9,04,504",0,41,2.9,132.06,8.51
26,07-05-2010,"10,74,480",0,55,3,132.11,8.51
26,14-05-2010,"9,72,664",0,39,3,132.15,8.51
26,21-05-2010,"9,86,765",0,51,3,132.22,8.51
26,28-05-2010,"10,69,852",0,62,2.9,132.29,8.51
26,04-06-2010,"10,03,203",0,58,2.9,132.36,8.51
26,11-06-2010,"10,73,863",0,52,2.8,132.44,8.51
26,18-06-2010,"10,01,287",0,54,2.8,132.47,8.51
26,25-06-2010,"9,76,242",0,64,2.8,132.5,8.51
26,02-07-2010,"10,78,455",0,59,2.8,132.52,8.45
26,09-07-2010,"11,22,357",0,71,2.8,132.55,8.45
26,16-07-2010,"10,28,152",0,68,2.8,132.57,8.45
26,23-07-2010,"9,71,616",0,65,2.8,132.58,8.45
26,30-07-2010,"10,05,324",0,64,2.8,132.6,8.45
26,06-08-2010,"11,25,330",0,63,2.8,132.61,8.45
26,13-08-2010,"10,11,938",0,62,2.8,132.63,8.45
26,20-08-2010,"10,07,385",0,63,2.8,132.66,8.45
26,27-08-2010,"9,77,323",0,57,2.8,132.69,8.45
26,03-09-2010,"10,37,550",0,67,2.7,132.72,8.45
26,10-09-2010,"10,42,226",1,55,2.7,132.76,8.45
26,17-09-2010,"9,23,474",0,50,2.7,132.77,8.45
26,24-09-2010,"8,68,636",0,52,2.7,132.76,8.45
26,01-10-2010,"9,23,222",0,58,2.7,132.76,8.15
26,08-10-2010,"10,01,070",0,47,2.8,132.75,8.15
26,15-10-2010,"9,37,957",0,40,2.9,132.76,8.15
26,22-10-2010,"9,16,523",0,36,2.9,132.82,8.15
26,29-10-2010,"8,95,070",0,40,2.9,132.87,8.15
26,05-11-2010,"9,70,225",0,31,2.9,132.92,8.15
26,12-11-2010,"9,71,193",0,38,3,132.98,8.15
26,19-11-2010,"9,01,973",0,37,3,132.92,8.15
26,26-11-2010,"12,86,834",1,28,3.1,132.84,8.15
26,03-12-2010,"10,16,144",0,28,3.1,132.76,8.15
26,10-12-2010,"11,49,612",0,17,3.1,132.68,8.15
26,17-12-2010,"11,96,813",0,21,3.1,132.68,8.15
26,24-12-2010,"15,73,982",0,22,3.2,132.75,8.15
26,31-12-2010,"8,77,268",1,19,3.2,132.82,8.15
26,07-01-2011,"9,38,149",0,21,3.2,132.88,7.91
26,14-01-2011,"8,12,323",0,17,3.2,132.95,7.91
26,21-01-2011,"8,09,833",0,13,3.2,133.03,7.91
26,28-01-2011,"8,17,485",0,6,3.2,133.11,7.91
26,04-02-2011,"9,11,807",0,11,3.2,133.18,7.91
26,11-02-2011,"10,10,711",1,15,3.3,133.26,7.91
26,18-02-2011,"9,81,978",0,20,3.3,133.37,7.91
26,25-02-2011,"9,10,298",0,16,3.3,133.49,7.91
26,04-03-2011,"9,45,643",0,14,3.4,133.61,7.91
26,11-03-2011,"9,46,615",0,28,3.6,133.74,7.91
26,18-03-2011,"8,87,426",0,32,3.6,133.85,7.91
26,25-03-2011,"8,66,567",0,23,3.6,133.96,7.91
26,01-04-2011,"8,49,232",0,23,3.6,134.07,7.82
26,08-04-2011,"9,85,230",0,29,3.7,134.18,7.82
26,15-04-2011,"8,63,266",0,39,3.8,134.28,7.82
26,22-04-2011,"9,21,701",0,34,3.9,134.36,7.82
26,29-04-2011,"8,73,450",0,47,4,134.44,7.82
26,06-05-2011,"10,24,778",0,45,4.1,134.51,7.82
26,13-05-2011,"9,41,009",0,48,4.1,134.59,7.82
26,20-05-2011,"9,38,335",0,49,4.1,134.68,7.82
26,27-05-2011,"9,96,724",0,57,4,134.77,7.82
26,03-06-2011,"10,54,454",0,60,4,134.86,7.82
26,10-06-2011,"10,94,059",0,60,3.9,134.94,7.82
26,17-06-2011,"9,81,646",0,55,3.9,135.08,7.82
26,24-06-2011,"9,97,475",0,57,3.9,135.27,7.82
26,01-07-2011,"10,70,119",0,60,3.8,135.45,7.77
26,08-07-2011,"11,33,807",0,63,3.8,135.63,7.77
26,15-07-2011,"10,21,535",0,64,3.8,135.78,7.77
26,22-07-2011,"10,17,868",0,70,3.9,135.87,7.77
26,29-07-2011,"10,05,361",0,63,3.9,135.96,7.77
26,05-08-2011,"11,07,552",0,63,3.9,136.05,7.77
26,12-08-2011,"10,87,645",0,63,3.9,136.14,7.77
26,19-08-2011,"10,21,767",0,61,3.8,136.18,7.77
26,26-08-2011,"10,64,618",0,61,3.8,136.21,7.77
26,02-09-2011,"10,40,143",0,60,3.8,136.24,7.77
26,09-09-2011,"10,69,711",1,61,3.8,136.27,7.77
26,16-09-2011,"9,51,570",0,55,3.8,136.31,7.77
26,23-09-2011,"9,23,645",0,51,3.8,136.37,7.77
26,30-09-2011,"9,59,340",0,59,3.7,136.42,7.77
26,07-10-2011,"11,30,023",0,47,3.6,136.47,7.6
26,14-10-2011,"9,87,886",0,54,3.6,136.52,7.6
26,21-10-2011,"9,74,907",0,45,3.6,136.5,7.6
26,28-10-2011,"9,72,257",0,35,3.6,136.49,7.6
26,04-11-2011,"9,88,951",0,32,3.6,136.48,7.6
26,11-11-2011,"10,77,640",0,40,3.6,136.46,7.6
26,18-11-2011,"9,46,092",0,38,3.6,136.47,7.6
26,25-11-2011,"12,82,320",1,31,3.5,136.48,7.6
26,02-12-2011,"10,12,498",0,37,3.5,136.49,7.6
26,09-12-2011,"11,48,987",0,34,3.5,136.5,7.6
26,16-12-2011,"12,04,808",0,28,3.4,136.53,7.6
26,23-12-2011,"15,15,175",0,23,3.4,136.59,7.6
26,30-12-2011,"9,72,834",1,19,3.4,136.64,7.6
26,06-01-2012,"9,71,558",0,23,3.4,136.7,7.47
26,13-01-2012,"8,36,306",0,26,3.5,136.75,7.47
26,20-01-2012,"8,38,752",0,15,3.5,136.86,7.47
26,27-01-2012,"8,20,060",0,24,3.6,136.96,7.47
26,03-02-2012,"9,39,158",0,25,3.6,137.06,7.47
26,10-02-2012,"10,81,006",1,24,3.7,137.17,7.47
26,17-02-2012,"9,65,789",0,24,3.7,137.26,7.47
26,24-02-2012,"9,17,924",0,28,3.8,137.34,7.47
26,02-03-2012,"9,55,642",0,22,3.8,137.42,7.47
26,09-03-2012,"10,28,569",0,29,3.9,137.51,7.47
26,16-03-2012,"9,19,503",0,35,3.9,137.58,7.47
26,23-03-2012,"8,74,791",0,50,3.9,137.66,7.47
26,30-03-2012,"9,22,018",0,33,3.9,137.73,7.47
26,06-04-2012,"11,16,829",0,33,4,137.8,7.49
26,13-04-2012,"8,89,670",0,37,4,137.87,7.49
26,20-04-2012,"9,23,600",0,51,4,137.92,7.49
26,27-04-2012,"9,11,969",0,44,4,137.98,7.49
26,04-05-2012,"9,46,573",0,40,4,138.03,7.49
26,11-05-2012,"10,62,549",0,47,3.9,138.09,7.49
26,18-05-2012,"9,78,083",0,53,3.9,138.11,7.49
26,25-05-2012,"10,67,311",0,58,3.9,138.11,7.49
26,01-06-2012,"10,15,853",0,59,3.8,138.11,7.49
26,08-06-2012,"11,06,177",0,49,3.7,138.12,7.49
26,15-06-2012,"10,29,248",0,58,3.7,138.13,7.49
26,22-06-2012,"10,56,283",0,63,3.6,138.16,7.49
26,29-06-2012,"10,51,190",0,61,3.6,138.2,7.49
26,06-07-2012,"11,80,471",0,65,3.5,138.23,7.41
26,13-07-2012,"10,63,150",0,64,3.6,138.26,7.41
26,20-07-2012,"10,49,626",0,67,3.6,138.23,7.41
26,27-07-2012,"10,31,745",0,64,3.7,138.2,7.41
